DEPTH;CAL;DT;GR;NPHI;ILD;RHOB;SP;porosite;K
1163.09009;10.10471;143.83325;82.60791;0.47221;0.62356;2.15264;6.98538;0.214418475375982;1527.71931242519
1163.09009;10.10471;143.83325;82.60791;0.47221;0.62356;2.15264;6.98538;0.214418475375982;1527.71931242519
1163.11682;10.11414;143.75635;82.46533;0.46995;0.62313;2.15253;6.98164;0.214421344868201;1527.75188583918
1163.19995;10.14337;143.51782;82.02197;0.46291;0.6218;2.1522;6.97;0.214385941077474;1527.34847846879
1163.20007;10.14343;143.51733;82.021;0.4629;0.6218;2.1522;6.96999;0.214387086023821;1527.3615128326
1163.25;10.161;143.37399;81.755;0.45867;0.621;2.152;6.963;0.214335902667846;1526.7786835316
1163.26917;10.15588;143.37399;81.62695;0.45712;0.62069;2.15246;6.96262;0.214375969530755;1527.23468361845
1163.34473;10.13562;143.37399;81.12305;0.45098;0.61948;2.15427;6.96111;0.214479901246226;1528.41780980155
1163.34473;10.13562;143.37399;81.12305;0.45098;0.61948;2.15427;6.96111;0.214479901246226;1528.41780980155
1163.40002;10.12079;143.37399;80.75391;0.44649;0.6186;2.1556;6.96;0.214514424957646;1528.81080810316
1163.42163;10.11502;143.37399;80.60986;0.44473;0.61825;2.15612;6.95957;0.21451601383455;1528.82881069516
1163.5;10.094;143.37399;80.087;0.43837;0.617;2.158;6.958;0.214485215165002;1528.47763662735
1163.57397;10.03601;142.64844;80.19507;0.44081;0.6244;2.16421;6.9509;0.213689595370371;1519.4325955151
1163.59924;10.01617;142.40039;80.23193;0.44164;0.62692;2.16634;6.94847;0.213415865093041;1516.32844967781
1163.59924;10.01617;142.40039;80.23193;0.44164;0.62692;2.16634;6.94847;0.213415865093041;1516.32844967781
1163.59998;10.01562;142.39355;80.23303;0.44166;0.62699;2.1664;6.9484;0.21340709354082;1516.22904428075
1163.6001;10.0155;142.39258;80.23315;0.44167;0.62701;2.1664;6.94839;0.213408992521336;1516.25056572343
1163.72644;9.91644;141.15332;80.4176;0.44583;0.63964;2.17702;6.93626;0.212046668970046;1500.86126454763
1163.75;9.898;140.922;80.452;0.4466;0.642;2.179;6.934;0.211791082457783;1497.98504390253
1163.80005;9.87979;140.09961;80.7207;0.4447;0.65701;2.1802;6.8418;0.209925270474262;1477.09332312949
1163.85376;9.86023;139.2168;81.00879;0.44265;0.67313;2.18149;6.74268;0.207919221116779;1454.83755373043
1163.85376;9.86023;139.2168;81.00879;0.44265;0.67313;2.18149;6.74268;0.207919221116779;1454.83755373043
1163.87878;9.85114;138.80469;81.14307;0.4417;0.68063;2.18209;6.69653;0.206985075398013;1444.54675292661
1164;9.807;136.812;81.793;0.43708;0.717;2.185;6.473;0.202453068186502;1395.2786310221
1164.03125;9.80351;136.49805;81.76465;0.43709;0.72638;2.18525;6.44434;0.20243467670475;1395.08108673613
1164.10852;9.79485;135.72363;81.69446;0.43712;0.74957;2.18587;6.37354;0.202390171146631;1394.60311388357
1164.10852;9.79485;135.72363;81.69446;0.43712;0.74957;2.18587;6.37354;0.202390171146631;1394.60311388357
1164.18359;9.78644;134.97168;81.62622;0.43715;0.77209;2.18647;6.30481;0.202346372799593;1394.13280977026
1164.19995;9.78461;134.80762;81.61145;0.43716;0.77698;2.1866;6.28979;0.202337206702542;1394.03439774663
1164.20007;9.78459;134.80664;81.61133;0.43716;0.77704;2.1866;6.28967;0.202337353505384;1394.03597612621
1164.25;9.779;134.306;81.566;0.43718;0.792;2.187;6.244;0.202306804126127;1393.70798613893
1164.33606;9.75937;134.74414;82.91406;0.43826;0.80852;2.18838;6.21472;0.197505458432562;1342.73870571043
1164.36328;9.75314;134.88281;83.33984;0.43861;0.81375;2.18881;6.20547;0.195934749108807;1326.33038130838
1164.36328;9.75314;134.88281;83.33984;0.43861;0.81375;2.18881;6.20547;0.195934749108807;1326.33038130838
1164.40002;9.74478;135.06982;83.91406;0.43907;0.8208;2.1894;6.19299;0.193766620121293;1303.89637262404
1164.4884;9.72464;135.52002;85.29883;0.44018;0.83777;2.19081;6.16293;0.188314024600878;1248.58066982333
1164.5;9.722;135.57899;85.479;0.44033;0.84;2.191;6.159;0.187580770043073;1241.26235001719
1164.59998;9.722;137.09961;89.63672;0.43841;0.84959;2.189;6.01672;0.168482487165534;1060.7057286837
1164.6001;9.722;137.10156;89.64062;0.43841;0.8496;2.189;6.0166;0.16846318682326;1060.53305871724
1164.6178;9.722;137.37109;90.37891;0.43807;0.8513;2.18864;5.99133;0.164688354757828;1027.14189969081
1164.6178;9.722;137.37109;90.37891;0.43807;0.8513;2.18864;5.99133;0.164688354757828;1027.14189969081
1164.64075;9.722;137.7207;91.33203;0.43763;0.85351;2.18818;5.95874;0.159620595956579;983.503689171262
1164.75;9.722;139.38699;95.876;0.43553;0.864;2.186;5.803;0.131966160013079;769.399700384505
1164.79321;9.72131;139.27612;95.89331;0.43287;0.8614;2.18082;5.78677;0.131823491221414;768.400421500971
1164.80005;9.7212;139.25854;95.89603;0.43245;0.86099;2.18001;5.78421;0.131800366685269;768.238554744045
1164.87244;9.72004;139.07251;95.92499;0.42799;0.85665;2.17131;5.75699;0.13156265441227;766.57626625025
1164.87244;9.72004;139.07251;95.92499;0.42799;0.85665;2.17131;5.75699;0.13156265441227;766.57626625025
1164.94556;9.71887;138.88477;95.95422;0.42348;0.85226;2.16254;5.72949;0.13132021962298;764.884044576432
1165;9.718;138.745;95.976;0.42012;0.849;2.156;5.709;0.131140011808106;763.628196343215
1165.09802;9.74268;140.01562;94.27734;0.41501;0.85213;2.14894;5.74783;0.142318055119366;844.78948484812
1165.12695;9.74997;140.39062;93.77539;0.4135;0.85306;2.14686;5.75928;0.145442328662568;868.660587668887
1165.12695;9.74997;140.39062;93.77539;0.4135;0.85306;2.14686;5.75928;0.145442328662568;868.660587668887
1165.19995;9.76837;141.33691;92.51172;0.4097;0.8554;2.1416;5.78818;0.152980496934505;928.390285089403
1165.20007;9.7684;141.33887;92.50977;0.40969;0.8554;2.14159;5.78824;0.152991278891771;928.477878425382
1165.25;9.781;141.98599;91.644;0.40709;0.857;2.138;5.808;0.15789830825232;968.983686732285
1165.25037;9.78105;141.99609;91.63867;0.40711;0.85718;2.13801;5.80786;0.157933216860995;969.276427646295
1165.38171;9.79787;145.16602;90.02148;0.41555;0.92236;2.14274;5.7627;0.168628202746887;1062.01088556291
1165.38171;9.79787;145.16602;90.02148;0.41555;0.92236;2.14274;5.7627;0.168628202746887;1062.01088556291
1165.40002;9.8002;145.60938;89.79688;0.41673;0.9314;2.1434;5.75638;0.170082284057296;1075.08804845314
1165.40283;9.80057;145.67578;89.76172;0.41691;0.9328;2.1435;5.75543;0.170307833965829;1077.12657224048
1165.5;9.813;148.022;88.566;0.42315;0.981;2.147;5.722;0.177904115086332;1147.35953805041
1165.55518;9.813;148.36035;88.6438;0.42859;10.01373;2.1534;5.53418;0.17807890103475;1149.01877367527
1165.59998;9.813;148.63525;88.70691;0.43301;10.04022;2.1586;5.38184;0.178218662268617;1150.34097741774
1165.6001;9.813;148.63574;88.70703;0.43301;10.04028;2.1586;5.38159;0.178218184489832;1150.33645567599
1165.63635;9.813;148.8584;88.75806;0.43659;10.06177;2.16281;5.2583;0.178330193295181;1151.39685499975
1165.63635;9.813;148.8584;88.75806;0.43659;10.06177;2.16281;5.2583;0.178330193295181;1151.39685499975
1165.70764;9.813;149.29541;88.8584;0.44362;10.10394;2.17108;5.01587;0.178544340526231;1153.42606440418
1165.75;9.813;149.55499;88.918;0.44779;10.129;2.176;4.872;0.17866644833182;1154.58421995928
1165.80005;9.813;148.99121;89.50391;0.44973;10.11819;2.17961;4.8786;0.175520627525813;1124.99976516414
1165.85999;9.813;148.31543;90.20508;0.45204;10.10526;2.18392;4.88651;0.17165493229428;1089.36502192532
1165.89099;9.813;147.9668;90.56836;0.45324;10.09856;2.18616;4.89059;0.169608206785099;1070.81920963946
1165.89099;9.813;147.9668;90.56836;0.45324;10.09856;2.18616;4.89059;0.169608206785099;1070.81920963946
1166;9.813;146.73801;91.845;0.45746;10.075;2.194;4.905;0.162166302753482;1005.26147255274
1166.01245;9.813;146.5293;91.9541;0.45842;10.07059;2.192;4.9198;0.161873626283289;1002.74331569924
1166.14551;9.813;144.30078;93.13086;0.46873;10.02322;2.17072;5.07788;0.158297080942373;972.338536900889
1166.14551;9.813;144.30078;93.13086;0.46873;10.02322;2.17072;5.07788;0.158297080942373;972.338536900889
1166.16479;9.813;143.97656;93.30176;0.47023;10.01636;2.16763;5.10083;0.157717070375304;967.47178716732
1166.19995;9.813;143.38867;93.6123;0.47295;10.00385;2.162;5.14258;0.156622641870526;958.337319504353
1166.20007;9.813;143.38672;93.61328;0.47297;10.00378;2.16199;5.1427;0.156620457584651;958.319152335809
1166.25;9.813;142.55;94.056;0.47684;0.986;2.154;5.202;0.154961522444443;944.589742847913
1166.31726;9.92078;141.36914;93.83643;0.48685;0.98116;2.14325;5.30591;0.159012325978964;978.359678180036
1166.40002;10.05359;139.91602;93.56641;0.49916;0.9752;2.13;5.43372;0.164040668560568;1021.49114698156
1166.40015;10.05371;139.91406;93.56592;0.49918;0.97519;2.12999;5.43384;0.164048225407272;1021.55697753021
1166.40015;10.05371;139.91406;93.56592;0.49918;0.97519;2.12999;5.43384;0.164048225407272;1021.55697753021
1166.4696;10.16516;138.69336;93.33911;0.50951;0.97019;2.11887;5.54114;0.168306173523069;1059.13184501995
1166.5;10.214;138.159;93.24;0.51403;0.968;2.114;5.588;0.17017919952507;1075.96553800078
1166.59998;10.46997;140.07422;92.4541;0.51981;0.9444;2.1116;5.70996;0.17725158181922;1141.20761136414
1166.6001;10.47021;140.07617;92.45312;0.51982;0.94437;2.1116;5.71008;0.17726049017552;1141.29146508696
1166.62195;10.52612;140.49414;92.28125;0.52108;0.93921;2.11107;5.73669;0.178794494534517;1155.79378092355
1166.65479;10.61035;141.125;92.02246;0.52298;0.93146;2.11029;5.77686;0.181095357139132;1177.78017282085
1166.65479;10.61035;141.125;92.02246;0.52298;0.93146;2.11029;5.77686;0.181095357139132;1177.78017282085
1166.75;10.854;142.94901;91.274;0.52849;0.909;2.108;5.893;0.187703334246338;1242.48721326009
1166.77441;10.84912;143.38867;91.16748;0.52444;0.90176;2.10957;5.893;0.187506650963162;1240.52763008693
1166.80005;10.84399;143.84766;91.05566;0.5202;0.89417;2.11121;5.893;0.187292379547295;1238.39515456776
1166.90955;10.8221;145.8125;90.57812;0.50206;0.86176;2.11822;5.893;0.186253485464024;1228.09046985454
1166.90955;10.8221;145.8125;90.57812;0.50206;0.86176;2.11822;5.893;0.186253485464024;1228.09046985454
1166.92676;10.81865;146.12109;90.50293;0.49921;0.85666;2.11932;5.893;0.186074280501383;1226.31875455449
1167;10.804;147.433;90.184;0.48708;0.835;2.124;5.893;0.185254069168721;1218.23149331942
1167.07922;10.66614;146.88477;90.03394;0.4767;0.83215;2.13161;5.87747;0.182998321776017;1196.17505313692
1167.16406;10.51855;146.29785;89.87305;0.46559;0.82909;2.13976;5.86086;0.180546352571072;1172.50647383421
1167.16406;10.51855;146.29785;89.87305;0.46559;0.82909;2.13976;5.86086;0.180546352571072;1172.50647383421
1167.19995;10.45605;146.0498;89.80493;0.46088;0.8278;2.1432;5.85382;0.179496237694398;1162.46748241703
1167.20007;10.45581;146.04883;89.80469;0.46086;0.8278;2.14321;5.85379;0.179492010981678;1162.42719387235
1167.23157;10.401;145.83105;89.74512;0.45674;0.82666;2.14623;5.84763;0.178566164134004;1153.62497535293
1167.25;10.369;145.70399;89.71;0.45432;0.826;2.148;5.844;0.178021161905588;1148.46481038289
1167.38403;10.2345;142.7793;84.55859;0.43736;0.826;2.14907;5.75555;0.197876541957549;1346.63546441023
1167.40002;10.21838;142.42969;83.94531;0.43535;0.826;2.1492;5.745;0.199831737510467;1367.28193406266
1167.4187;10.19971;142.02148;83.22656;0.43298;0.826;2.14935;5.73267;0.202023353458857;1390.66625479339
1167.4187;10.19971;142.02148;83.22656;0.43298;0.826;2.14935;5.73267;0.202023353458857;1390.66625479339
1167.5;10.118;140.248;80.1;0.42271;0.826;2.15;5.679;0.210448752708101;1482.93943910247
1167.53638;10.08899;139.81152;79.77637;0.4171;0.83081;2.14096;5.6272;0.211173921976226;1491.05758940605
1167.59998;10.03839;139.0498;79.21094;0.4073;0.8392;2.12518;5.53662;0.212398270077581;1504.82734097693
1167.6001;10.03827;139.04883;79.20996;0.40729;0.83922;2.12515;5.5365;0.212402676399756;1504.87704117341
1167.67322;9.9801;138.17285;78.55957;0.39601;0.84886;2.10703;5.43237;0.213741382885533;1520.02435314875
1167.67322;9.9801;138.17285;78.55957;0.39601;0.84886;2.10703;5.43237;0.213741382885533;1520.02435314875
1167.68884;9.96765;137.98535;78.4209;0.3936;0.85094;2.10315;5.41003;0.214018958506373;1523.17700261966
1167.75;9.919;137.25301;77.878;0.38418;0.859;2.088;5.323;0.215076516036862;1535.2260233441
1167.80005;9.94983;138.1875;77.28027;0.37704;0.88861;2.0824;5.13379;0.216078027296928;1546.69156768757
1167.84119;9.97516;138.95312;76.78809;0.37117;0.91296;2.07779;4.97852;0.216863470224235;1555.72077578117
1167.92798;10.02863;140.57227;75.75098;0.35876;0.96436;2.06807;4.65039;0.218394847141501;1573.41921964555
1167.92798;10.02863;140.57227;75.75098;0.35876;0.96436;2.06807;4.65039;0.218394847141501;1573.41921964555
1167.99365;10.06909;141.79688;74.96582;0.3494;10.00323;2.06071;4.40234;0.219464096972379;1585.86223740181
1168;10.073;141.916;74.89;0.34848;10.007;2.06;4.378;0.21955855482777;1586.96332392317
1168.146;10.4187;146.07031;72.4082;0.34848;10.1098;2.03897;3.87646;0.230789775765617;1721.26225389214
1168.18274;10.50586;147.11719;71.7832;0.34848;10.13568;2.03368;3.75024;0.233574390658526;1755.59597532718
1168.18274;10.50586;147.11719;71.7832;0.34848;10.13568;2.03368;3.75024;0.233574390658526;1755.59597532718
1168.19995;10.54663;147.60547;71.49023;0.34848;10.14783;2.0312;3.69092;0.234873242758088;1771.75137818905
1168.20007;10.54688;147.60938;71.48828;0.34848;10.14789;2.03119;3.69067;0.234881121882666;1771.84965381156
1168.25;10.665;149.035;70.638;0.34848;10.183;2.024;3.519;0.238632546462979;1819.01529975146
1168.29834;10.79443;150.59375;69.99121;0.34847;10.20544;2.02129;3.31543;0.241206423949858;1851.80824425756
1168.40002;11.06714;153.87109;68.63281;0.34845;10.25262;2.0156;2.88672;0.246550561199257;1921.01972404804
1168.43726;11.16675;155.07031;68.13477;0.34844;10.2699;2.01352;2.72949;0.248486769285882;1946.46967912991
1168.43726;11.16675;155.07031;68.13477;0.34844;10.2699;2.01352;2.72949;0.248486769285882;1946.46967912991
1168.45081;11.20312;155.50391;67.9541;0.34844;10.27618;2.01276;2.67236;0.249187959524572;1955.73538464992
1168.5;11.335;157.09;67.297;0.34843;10.299;2.01;2.465;0.251726101324873;1989.49334124289
1168.59998;11.47778;157.98242;66.94824;0.35106;10.39734;2.0084;1.91895;0.253918916779132;2018.93383726916
1168.6001;11.47791;157.9834;66.948;0.35106;10.39746;2.0084;1.91797;0.253919824412902;2018.94607593539
1168.60315;11.4823;158.01074;66.93726;0.35114;10.40039;2.00835;1.90137;0.25398711757273;2019.8535879226
1168.69189;11.60901;158.80371;66.62769;0.35347;10.48779;2.00693;1.41699;0.255932818826346;2046.19720815744
1168.69189;11.60901;158.80371;66.62769;0.35347;10.48779;2.00693;1.41699;0.255932818826346;2046.19720815744
1168.75;11.692;159.32201;66.425;0.355;10.545;2.006;1.1;0.25720805541406;2063.57220282252
1168.75562;11.6889;159.27148;66.26172;0.35535;10.54749;2.00578;1.07666;0.257709240945745;2070.42444956567
1168.80005;11.66418;158.86816;64.97266;0.35813;10.56738;2.004;0.89209;0.261627346319266;2124.45283924767
1168.90796;11.60419;157.88672;61.83984;0.36486;10.61572;1.99968;0.44385;0.270799119517134;2254.11401173332
1168.94641;11.58282;157.53809;60.72656;0.36726;10.63293;1.99814;0.28369;0.273954378015817;2299.75257720051
1168.94641;11.58282;157.53809;60.72656;0.36726;10.63293;1.99814;0.28369;0.273954378015817;2299.75257720051
1169;11.553;157.05;59.169;0.3706;10.657;1.996;0.061;0.278273081255147;2363.07658278063
1169.06042;11.46411;156.50684;58.63379;0.37325;10.66376;1.99286;-0.04712;0.280491023334036;2395.98263580138
1169.19995;11.25867;155.25391;57.39746;0.37937;10.67938;1.9856;-0.29663;0.285594250818082;2472.68767278654
1169.20007;11.25854;155.25293;57.39648;0.37937;10.6794;1.9856;-0.29688;0.285595701105004;2472.70966816139
1169.20117;11.25696;155.24316;57.38672;0.37942;10.67952;1.98554;-0.29883;0.285636933644709;2473.33505710783
1169.20117;11.25696;155.24316;57.38672;0.37942;10.67952;1.98554;-0.29883;0.285636933644709;2473.33505710783
1169.21277;11.23987;155.13867;57.28418;0.37993;10.68082;1.98494;-0.31958;0.286059073316936;2479.74299699291
1169.25;11.185;154.804;56.954;0.38156;10.685;1.983;-0.386;0.287415012255915;2500.38971529425
1169.36523;11.03345;155.10522;57.8291;0.38273;10.62646;1.99223;-0.41043;0.284720473497792;2459.45606701656
1169.40002;10.98767;155.19629;58.09375;0.38308;10.60876;1.995;-0.41782;0.28390296254661;2447.11321662891
1169.45581;10.91418;155.34229;58.51758;0.38364;10.58044;1.99947;-0.42964;0.28258301673308;2427.2594735655
1169.45581;10.91418;155.34229;58.51758;0.38364;10.58044;1.99947;-0.42964;0.28258301673308;2427.2594735655
1169.5;10.856;155.45799;58.853;0.38409;10.558;2.003;-0.439;0.28153766879387;2411.60169961433
1169.51758;10.81372;154.875;59.33008;0.3849;10.53857;2.00505;-0.42212;0.280313469242304;2393.33876630292
1169.59998;10.61572;152.14844;61.56641;0.38871;10.44751;2.0146;-0.34302;0.274457490943726;2307.07861354524
1169.6001;10.61548;152.14453;61.56836;0.38872;10.44739;2.01462;-0.3429;0.274451945570856;2306.99779174214
1169.67004;10.44727;149.82812;63.4668;0.39196;10.37024;2.02274;-0.27576;0.26929481828037;2232.54147133921
1169.71045;10.3501;148.49219;64.5625;0.39383;10.32556;2.02742;-0.23694;0.266236768042949;2189.05774715865
1169.71045;10.3501;148.49219;64.5625;0.39383;10.32556;2.02742;-0.23694;0.266236768042949;2189.05774715865
1169.75;10.255;147.18201;65.637;0.39566;10.282;2.032;-0.199;0.263175671539411;2146.02806065935
1169.80005;10.19495;145.71094;67.29297;0.39526;10.25372;2.0424;-0.10938;0.257009380314548;2060.85957396816
1169.82239;10.16821;145.05469;68.03516;0.39508;10.24115;2.04706;-0.06958;0.254207024885613;2022.82093037525
1169.96497;9.99707;140.86719;72.76172;0.39393;10.16071;2.07671;0.18555;0.235716854759286;1782.2924425788
1169.96497;9.99707;140.86719;72.76172;0.39393;10.16071;2.07671;0.18555;0.235716854759286;1782.2924425788
1169.97485;9.98523;140.57422;73.08984;0.39385;10.15515;2.07877;0.20312;0.234387002454239;1765.69297289404
1170;9.955;139.83501;73.925;0.39365;10.141;2.084;0.248;0.230978273215521;1723.57344796581
1170.1272;9.97993;135.23047;76.43555;0.40184;10.05756;2.0952;0.3894;0.222779633127613;1624.79482970358
1170.19995;9.99419;132.59766;77.87109;0.40652;10.00983;2.1016;0.47034;0.217822231001556;1566.79891691151
1170.20007;9.99422;132.58984;77.87305;0.40653;10.0097;2.10161;0.47046;0.217814796865798;1566.71292606149
1170.21948;9.99802;131.89062;78.25586;0.40778;0.99701;2.10332;0.49207;0.21645811299019;1551.05857445604
1170.21948;9.99802;131.89062;78.25586;0.40778;0.99701;2.10332;0.49207;0.21645811299019;1551.05857445604
1170.25;10.004;130.784;78.857;0.40975;0.977;2.106;0.526;0.214296014406584;1526.32980112662
1170.27954;10.03796;130.08594;79.64258;0.41147;0.96991;2.10352;0.55237;0.212220943131809;1502.83007936979
1170.40002;10.17676;127.24609;82.84766;0.41848;0.94098;2.0934;0.6604;0.202761205030409;1398.59788328135
1170.43201;10.21362;126.49219;83.69922;0.42034;0.93332;2.09071;0.68909;0.199953439622799;1368.57505809036
1170.47424;10.26233;125.49609;84.82227;0.4228;0.92319;2.08717;0.72693;0.196042335247093;1327.45220344132
1170.47424;10.26233;125.49609;84.82227;0.4228;0.92319;2.08717;0.72693;0.196042335247093;1327.45220344132
1170.5;10.292;124.89;85.508;0.4243;0.917;2.085;0.75;0.193532458532589;1301.49030103292
1170.58435;10.4978;125.21436;86.65723;0.42989;0.91565;2.08871;0.8114;0.189306299723552;1258.53133384229
1170.59998;10.53589;125.2749;86.86914;0.43093;0.9154;2.0894;0.82281;0.188495751676916;1250.40049678914
1170.6001;10.53613;125.27539;86.87109;0.43094;0.9154;2.0894;0.82288;0.188489066434943;1250.33358041303
1170.729;10.85059;125.771;88.62598;0.43949;0.91334;2.09507;0.91675;0.181344629865466;1180.17726807422
1170.729;10.85059;125.771;88.62598;0.43949;0.91334;2.09507;0.91675;0.181344629865466;1180.17726807422
1170.73682;10.86963;125.80127;88.73242;0.44001;0.91321;2.09542;0.92242;0.180885754264928;1175.76387885847
1170.75;10.902;125.852;88.912;0.44088;0.913;2.096;0.932;0.180104226201871;1168.27301121242
1170.80005;10.76807;126.18945;88.69092;0.4435;0.911;2.10081;0.9364;0.181356552144138;1180.29209399102
1170.88916;10.52979;126.78955;88.2959;0.44817;0.90743;2.10936;0.94424;0.183572806496464;1201.76650031129
1170.98352;10.2771;127.42529;87.87842;0.45312;0.90366;2.11842;0.95255;0.185884486167667;1224.44345034786
1170.98352;10.2771;127.42529;87.87842;0.45312;0.90366;2.11842;0.95255;0.185884486167667;1224.44345034786
1171;10.233;127.536;87.805;0.45398;0.903;2.12;0.954;0.186286632046864;1228.41736939872
1171.04163;10.16345;128.31055;87.3125;0.45119;0.8912;2.12482;1.15918;0.187697111136753;1242.42309582921
1171.19397;9.90881;131.15234;85.5127;0.44099;0.84793;2.14249;1.91016;0.192235437276762;1288.20422754859
1171.19995;9.8988;131.26367;85.44238;0.44058;0.84622;2.14319;1.93945;0.192390391968809;1289.78665980372
1171.20007;9.89856;131.26562;85.44141;0.44057;0.84619;2.1432;1.93994;0.192391562896298;1289.79862200314
1171.23816;9.83484;131.97656;84.99121;0.43803;0.83539;2.14761;2.12793;0.193380197515954;1299.92485896689
1171.23816;9.83484;131.97656;84.99121;0.43803;0.83539;2.14761;2.12793;0.193380197515954;1299.92485896689
1171.25;9.815;132.19901;84.852;0.43723;0.832;2.149;2.186;0.193669022358421;1302.89297867333
1171.34644;9.74939;132.68066;84.80066;0.43675;0.81042;2.16251;2.5752;0.19224780545163;1288.32963860257
1171.40002;9.71295;132.94824;84.77216;0.43648;0.7984;2.17;2.7915;0.191457486824254;1280.27757131866
1171.49268;9.64996;133.41064;84.7229;0.43602;0.77765;2.18298;3.16553;0.190085911464202;1266.38215901702
1171.49268;9.64996;133.41064;84.7229;0.43602;0.77765;2.18298;3.16553;0.190085911464202;1266.38215901702
1171.49878;9.64581;133.44092;84.71967;0.43599;0.77628;2.18384;3.19043;0.189994781320471;1265.46245951238
1171.5;9.645;133.44701;84.719;0.43598;0.776;2.184;3.195;0.189977171990046;1265.28479399764
1171.59998;9.6338;132.30078;87.16602;0.43681;0.7828;2.1924;3.42505;0.178340221684239;1151.48189955202
1171.6001;9.63379;132.2998;87.16992;0.43681;0.78281;2.19241;3.42529;0.178321229134658;1151.30204092977
1171.65125;9.62807;131.71289;88.42188;0.43724;0.78629;2.1967;3.54297;0.171990033608085;1092.41337731788
1171.74744;9.61729;130.61035;90.77539;0.43804;0.79282;2.20478;3.76416;0.159295391676434;980.749003774677
1171.74744;9.61729;130.61035;90.77539;0.43804;0.79282;2.20478;3.76416;0.159295391676434;980.749003774677
1171.75;9.617;130.58099;90.838;0.43806;0.793;2.205;3.77;0.158941631671936;977.759829284532
1171.80005;9.623;129.9043;91.85547;0.43955;0.80161;2.2036;3.87354;0.153759003624184;934.730026185531
1171.80359;9.62343;129.85645;91.92773;0.43966;0.80222;2.2035;3.88086;0.153381189574013;931.648928918432
1171.95605;9.64172;127.79297;95.02734;0.44419;0.82845;2.19923;4.19678;0.135659460139887;795.643578060085
1172;9.647;127.198;95.921;0.4455;0.836;2.198;4.288;0.129959552104506;755.444293485242
1172.0022;9.64825;127.1969;95.90674;0.44556;0.8362;2.19772;4.29053;0.130089516678636;756.341669220007
1172.0022;9.64825;127.1969;95.90674;0.44556;0.8362;2.19772;4.29053;0.130089516678636;756.341669220007
1172.1084;9.71198;127.14337;95.23389;0.44869;0.84554;2.18456;4.41333;0.136244246001794;799.865722221051
1172.19995;9.76691;127.09723;94.65381;0.45139;0.8536;2.1732;4.51917;0.141517835713985;838.758917063452
1172.20007;9.76697;127.09717;94.65283;0.4514;0.85361;2.17319;4.51929;0.141526854849009;838.826699032884
1172.25;9.797;127.072;94.337;0.45287;0.858;2.167;4.577;0.144385785326767;860.530279766783
1172.25671;9.797;127.15234;94.38867;0.45295;0.85719;2.16697;4.58008;0.144086447542026;858.237519718125
1172.25671;9.797;127.15234;94.38867;0.45295;0.85719;2.16697;4.58008;0.144086447542026;858.237519718125
1172.26074;9.797;127.20117;94.41992;0.453;0.8567;2.16696;4.58191;0.143904514945293;856.846342576861
1172.40002;9.797;128.86328;95.49414;0.45473;0.84;2.1664;4.64539;0.137437235495679;808.535033519233
1172.41321;9.797;129.02051;95.5957;0.45489;0.83841;2.16635;4.65143;0.136800951842687;803.901933701324
1172.5;9.797;130.05499;96.265;0.45597;0.828;2.166;4.691;0.132504741894165;773.181739881096
1172.51123;9.80255;130.03198;96.39941;0.45601;0.82715;2.16555;4.6951;0.131578282447377;766.685538739765
1172.51123;9.80255;130.03198;96.39941;0.45601;0.82715;2.16555;4.6951;0.131578282447377;766.685538739765
1172.56555;9.82928;129.92017;97.05371;0.45619;0.82302;2.16338;4.71487;0.126957430503851;734.965394529981
1172.59998;9.84619;129.84937;97.46777;0.45631;0.8204;2.162;4.72739;0.123940116236046;714.86477234054
1172.6001;9.84625;129.84912;97.46973;0.45631;0.8204;2.162;4.72745;0.123925077072844;714.765795945994
1172.71802;9.9043;129.60669;98.88867;0.4567;0.81143;2.15728;4.77036;0.112985135093409;645.949496608608
1172.75;9.92;129.541;99.274;0.45681;0.809;2.156;4.782;0.109845759974364;627.375254479692
1172.76587;9.94617;129.56091;99.43555;0.45703;0.80735;2.15498;4.80591;0.108569779748341;619.975456150944
1172.76587;9.94617;129.56091;99.43555;0.45703;0.80735;2.15498;4.80591;0.108569779748341;619.975456150944
1172.80005;10.00269;129.604;99.7832;0.45751;0.80379;2.15279;4.85742;0.105772371094782;604.05498547696
1172.87036;10.1189;129.69263;100.49609;0.45848;0.79649;2.14829;4.9635;0.0998043319970303;571.478970235772
1173;10.333;129.856;101.812;0.46028;0.783;2.14;5.159;0.0879154753907328;512.221571243141
1173.02051;10.36963;130.12305;101.94873;0.46002;0.77924;2.13984;5.21851;0.0865573045278886;505.929767928378
1173.02051;10.36963;130.12305;101.94873;0.46002;0.77924;2.13984;5.21851;0.0865573045278886;505.929767928378
1173.02283;10.37378;130.15234;101.96387;0.46;0.77881;2.13982;5.2251;0.0864071830488432;505.240333756194
1173.17517;10.64673;132.12793;102.98047;0.45809;0.75078;2.1386;5.66626;0.0759158542177422;460.023144215907
1173.19995;10.69116;132.44922;103.146;0.45778;0.74622;2.1384;5.73804;0.0741405465576161;452.94986329193
1173.20007;10.69141;132.45117;103.14648;0.45778;0.74619;2.1384;5.73853;0.0741355286271612;452.930107740343
1173.25;10.781;133.09801;103.48;0.45716;0.737;2.138;5.883;0.070498709285884;438.963673884155
1173.27527;10.78333;133.44043;103.00391;0.45628;0.73398;2.13891;5.90192;0.0756226742229785;458.843461390422
