CAL,DT,GR,NPHI,ILD,RHOB,SP,porosite,K,Well Name,logK
9.71,121.667,71.481,0.431,1.525,2.286,1.973,0.200681092966403,1376.32244044375,p4,3.1387201909494995
9.71903,121.13232,71.49794,0.43552,1.52199,2.29203,2.02234,0.199818073086843,1367.14504038497,p4,3.1358145913033093
9.72919,120.53125,71.517,0.4406,1.5186,2.2988,2.07776,0.198849735882009,1356.89477673938,p4,3.132546170686061
9.72921,120.53076,71.51701,0.44061,1.5186,2.29881,2.07782,0.198849589566981,1356.8932316989,p4,3.132545676172449
9.734,120.247,71.526,0.443,1.517,2.302,2.104,0.198392170291387,1352.0685728759,p4,3.13099871828195
9.7383,120.56006,71.0459,0.44558,1.45691,2.2854,2.104,0.206637349513462,1440.73970859342,p4,3.158585526037845
9.743,120.90381,70.51855,0.4484,1.39099,2.26718,2.104,0.215667705243189,1541.99705774707,p4,3.1880835450473435
9.749,121.341,69.847,0.452,1.307,2.244,2.104,0.227133920260423,1676.80782819212,p4,3.2244832928159806
9.75566,121.63135,69.55322,0.45317,1.30035,2.24184,2.1369,0.231240663191029,1726.78985447792,p4,3.2372394883527735
9.7626,121.93359,69.24756,0.4544,1.29341,2.2396,2.1712,0.235483589142246,1779.36998252245,p4,3.2502662598667182
9.76262,121.93408,69.24658,0.4544,1.2934,2.23959,2.17126,0.235495847638307,1779.52327998038,p4,3.2503036738801203
9.783,122.823,68.347,0.458,1.273,2.233,2.272,0.247797439756044,1937.38175973566,p4,3.2872152065789604
9.783,122.94775,68.31128,0.46146,1.27117,2.23204,2.27527,0.249245992496258,1956.49900523911,p4,3.2914796314243935
9.783,123.08203,68.27258,0.46519,1.2692,2.231,2.27881,0.250812438672752,1977.2975475993,p4,3.296072027713827
9.783,124.10059,67.97949,0.49355,1.25423,2.22312,2.30559,0.262791673119243,2140.6607499657,p4,3.3305478461398472
9.783,124.116,67.975,0.494,1.254,2.223,2.306,0.26297932940692,2143.28047947051,p4,3.3310790085199575
9.80379,126.43359,67.53271,0.4996,1.21001,2.2214,2.32279,0.273188046776283,2288.61456872854,p4,3.3595726582189305
9.8038,126.43457,67.53247,0.4996,1.20998,2.2214,2.32281,0.274052401090424,2301.17390242818,p4,3.361949440055486
9.80555,126.62988,67.49512,0.50007,1.20627,2.22126,2.32422,0.275747752465419,2325.92308383422,p4,3.3665953489054625
9.809,127.013,67.422,0.501,1.199,2.221,2.327,0.280349562328175,2393.87069169317,p4,3.3791006876740606
9.83781,127.78467,66.6875,0.4854,1.16,2.2252,2.3396,0.281336209322403,2408.58510741139,p4,3.3817619967273087
9.84438,127.96045,66.52002,0.48184,1.15112,2.22616,2.34248,0.283172587899147,2436.11007067123,p4,3.3866969071156716
9.857,128.298,66.198,0.475,1.134,2.228,2.348,0.277425164703798,2350.5597531119,p4,3.3711712957782307
9.8662,128.22198,66.47998,0.465,1.1332,2.2328,2.3532,0.277419123071652,2350.4707412192,p4,3.3711548494378487
9.86621,128.22192,66.48022,0.46499,1.1332,2.23281,2.35321,0.274541035821105,2308.29058481386,p4,3.363290480149808
9.87083,128.18378,66.62183,0.45997,1.1328,2.23521,2.35582,0.268835025236547,2225.96599595267,p4,3.3475185257296354
9.88,128.108,66.903,0.45,1.132,2.24,2.361,0.265394256195938,2177.15943866708,p4,3.3378902346441373
9.8774,128.36084,67.40918,0.4554,1.12259,2.2422,2.37399,0.260605584595877,2110.27947436602,p4,3.324339974794167
9.87399,128.69141,68.07031,0.46247,1.11029,2.24508,2.39102,0.249622495370891,1961.48590140895,p4,3.292585190894155
9.867,129.37199,69.429,0.477,1.085,2.251,2.426,0.241703421778805,1858.17645550517,p4,3.269086952937199
9.85327,129.55151,70.20996,0.47923,1.09746,2.24844,2.426,0.228748300031567,1696.34914001758,p4,3.2295152429548284
9.8326,129.82178,71.38574,0.4826,1.11621,2.2446,2.426,0.222974160883522,1627.09369778227,p4,3.2114125629295613
9.824,129.93401,71.874,0.484,1.124,2.243,2.426,0.227336976027242,1679.25827598697,p4,3.2251174973349506
9.81271,129.93765,71.59277,0.48608,1.1273,2.24058,2.439,0.237872664417452,1809.39732408853,p4,3.2575339437045403
9.78497,129.94659,70.90088,0.4912,1.13541,2.2346,2.47101,0.247493518715209,1933.38521696925,p4,3.2863183935714315
9.759,129.955,70.253,0.496,1.143,2.229,2.501,0.247993891753029,1939.96822701336,p4,3.2877946170715817
9.75305,129.95074,70.20605,0.49592,1.14339,2.22939,2.502,0.254984791697961,2033.33196319707,p4,3.308208287647095
9.66748,129.88983,69.53027,0.4948,1.149,2.23499,2.5162,0.263375235815816,2148.81337347033,p4,3.3321986982315157
9.55774,129.81171,68.66357,0.49336,1.15619,2.24219,2.53442,0.265396413595307,2177.19052374998,p4,3.3378964353767793
9.53,129.79201,68.445,0.493,1.158,2.244,2.539,0.268881101065343,2226.62437898445,p4,3.3476469597851795
9.51878,129.30371,67.65234,0.4912,1.16742,2.27045,2.539,0.275140512978721,2317.03972084412,p4,3.3649334789326404
9.4886,127.99121,65.51562,0.48635,1.19275,2.34155,2.539,0.276685807405936,2339.68120281278,p4,3.369156685918125
9.474,127.356,64.481,0.484,1.205,2.376,2.539,0.277100003432547,2345.77113317097,p4,3.370285637596398
9.47461,125.53809,63.27051,0.48278,1.25388,2.40593,2.5335,0.277003457564943,2344.35087293121,p4,3.3700226119424617
9.4748,124.97363,62.89453,0.4824,1.26901,2.41522,2.5318,0.276795794765813,2341.29723707987,p4,3.369456552624053
9.475,124.379,62.498,0.482,1.285,2.425,2.53,0.284780679615511,2460.35947511667,p4,3.3909985650928283
9.47108,125.25146,61.71191,0.48102,1.30019,2.41766,2.50894,0.286565034052644,2487.42882703037,p4,3.395750663098092
9.4702,125.44824,61.53516,0.4808,1.3036,2.416,2.5042,0.292996430021918,2586.39824268887,p4,3.412695396525095
9.467,126.161,60.893,0.48,1.316,2.41,2.487,0.295958672427769,2632.72184842694,p4,3.4204049775738103
9.4594,127.79883,61.3291,0.48289,1.31781,2.40168,2.487,0.29626157253985,2637.48487053816,p4,3.42118997706001
9.4586,127.9707,61.375,0.4832,1.318,2.4008,2.487,0.30076722723549,2708.91017953519,p4,3.432794605188601
9.446,130.689,62.098,0.488,1.321,2.387,2.487,0.29786312776122,2662.75031737144,p4,3.425330445120281
9.446,131.32617,62.85156,0.4874,1.30841,2.37859,2.48399,0.297586382294247,2658.37481819053,p4,3.424616214377826
9.446,131.38379,62.91992,0.48735,1.30725,2.37782,2.48372,0.282934186499716,2432.5273553716,p4,3.386057732895224
9.446,133.87399,65.865,0.485,1.258,2.345,2.472,0.279781964966797,2385.42915056632,p4,3.3775665221420503
9.46179,133.84229,66.21484,0.48438,1.25381,2.34337,2.47155,0.231030134450712,1724.20623078248,p4,3.236589210174441
9.67017,133.42188,70.85742,0.4762,1.19876,2.32179,2.4656,0.224331642767668,1643.21640253847,p4,3.2156947613897615
9.69446,133.3728,71.40039,0.47524,1.19232,2.31927,2.4649,0.215280014923662,1537.5610010289,p4,3.186832354941572
9.726,133.30901,72.104,0.474,1.184,2.316,2.464,0.167921409423508,1055.70006387199,p4,3.02354054783055
9.76801,133.61108,75.36719,0.4674,1.16481,2.295,2.42798,0.156934301927452,960.930310445793,p4,2.982691892469487
9.77637,133.6709,76.01562,0.46609,1.161,2.29083,2.42084,0.12852055292647,745.571982365633,p4,2.8724895794255576
9.796,133.812,77.543,0.463,1.152,2.281,2.404,0.11865584712768,680.829863642606,p4,2.833038597209819
9.796,133.52588,78.02734,0.4618,1.1512,2.2734,2.35645,0.114814657726472,657.017996563706,p4,2.8175772656043274
9.796,133.41748,78.21045,0.46135,1.1509,2.27052,2.33838,0.103027476282391,588.839480337181,p4,2.7699969207549953
9.796,133.09599,78.754,0.46,1.15,2.262,2.285,0.102917614563914,588.238715763598,p4,2.769553604817703
9.798,131.99805,78.72632,0.46,1.13918,2.261,2.285,0.102801882752834,587.606536913434,p4,2.7690866185165204
9.79991,130.95117,78.70001,0.46,1.12888,2.26004,2.285,0.102371472688195,585.261718016776,p4,2.767350117830564
9.806,127.611,78.616,0.46,1.096,2.257,2.285,0.100758681230538,576.563105065884,p4,2.7608468479395296
9.81167,127.15332,78.67932,0.46099,1.08984,2.25725,2.24823,0.0971327936291308,557.511247802452,p4,2.746253633709906
9.82441,126.12402,78.82153,0.4632,1.07599,2.2578,2.16571,0.0958207427093486,550.789224709379,p4,2.7409854354065417
9.829,125.753,78.873,0.464,1.071,2.258,2.136,0.086125217435065,503.950050522892,p4,2.7023874930778735
9.82924,125.80872,79.31445,0.4646,1.06826,2.25895,2.10046,0.0425820744913842,355.144764418007,p4,2.5504054166396966
9.8302,126.03381,81.09766,0.467,1.0572,2.2628,1.95715,0.0004212431650847,307.004711521268,p4,2.487145040532518
9.83099,126.21912,82.56641,0.46898,1.04809,2.26597,1.83911,0.0,307.0,p4,2.4871383754771865
9.831,126.221,82.58,0.469,1.048,2.266,1.838,0.0080739673576022,308.730889639364,p4,2.4895800843858265
9.831,126.58765,82.31567,0.4646,1.0584,2.2668,1.78442,0.0172203521385719,314.873710950612,p4,2.498136402568315
9.831,127.01636,82.0061,0.45945,1.07057,2.26774,1.72168,0.0197356462979692,317.341847669462,p4,2.5015273460164673
9.831,127.137,81.919,0.458,1.074,2.268,1.704,0.0368795473221085,343.113251755492,p4,2.5354374917464853
9.825,127.39648,81.30469,0.4548,1.09665,2.2684,1.68539,0.0777402679351811,467.467662122848,p4,2.6697515731821047
9.80894,128.08789,79.66504,0.44624,1.15707,2.26947,1.63568,0.0957387758440314,550.372379017579,p4,2.7406566302760527
9.801,128.431,78.851,0.442,1.187,2.27,1.611,0.135224781521617,792.521135522212,p4,2.899010853121046
9.71283,128.94507,76.78711,0.4277,1.30139,2.26881,1.41907,0.147138087554142,881.838590872657,p4,2.945389100428523
9.68256,129.12158,76.07812,0.4228,1.34064,2.2684,1.35327,0.15805897906905,970.336788725566,p4,2.986922497254814
9.653,129.29401,75.386,0.418,1.379,2.268,1.289,0.171104064810197,1084.34960133546,p4,3.0351693241329483
9.58594,130.37402,74.32617,0.38696,1.57568,2.2662,0.98511,0.175055481070222,1120.66816657641,p4,3.0494770356468077
9.5636,130.73438,73.97266,0.37662,1.64124,2.2656,0.88403,0.184668275271658,1212.48340351595,p4,3.0836758026880977
9.504,131.694,73.031,0.349,1.816,2.264,0.614,0.187891287186523,1244.36620705583,p4,3.0949482085693756
9.50279,130.49414,72.61035,0.34177,1.8371,2.25557,0.614,0.188887281356094,1254.33033940671,p4,3.098411926995873
9.5024,130.10156,72.47266,0.3394,1.84399,2.25281,0.614,0.194363087718726,1310.05221741648,p4,3.117288606559485
9.5,127.717,71.635,0.325,1.886,2.236,0.614,0.198891803970147,1357.33963580065,p4,3.1326885311515915
9.49603,127.08594,71.15039,0.32087,1.93359,2.22777,0.57092,0.200033104910619,1369.42861960295,p4,3.13653939991932
9.495,126.91992,71.02441,0.31979,1.94604,2.2256,0.55969,0.21958773023027,1587.30105319842,p4,3.200659304412817
9.475,123.74,68.583,0.299,2.186,2.184,0.343,0.221758190573192,1612.73621562317,p4,3.2075633385807345
9.47496,124.21484,68.42383,0.29735,2.23096,2.18214,0.32727,0.267366974589907,2205.06814882562,p4,3.34342201611749
9.4742,134.44531,65.0293,0.26218,3.19189,2.14238,-0.01147,0.27198539253194,2271.20918140827,p4,3.3562571351654267
9.47412,135.50391,64.67969,0.25854,3.2915,2.13828,-0.04651,0.279025140060708,2374.20372845493,p4,3.3755179826672483
9.474,137.117,64.144,0.253,3.443,2.132,-0.1,0.166694546719166,1044.79934110491,p4,3.019032890046435
9.45599,154.39062,63.32129,0.2308,4.47412,2.08096,-0.28479,0.16733615782987,1050.49059061726,p4,3.021392166726452
9.45479,155.55469,63.26562,0.22931,4.54346,2.07755,-0.29724,0.173064053640638,1102.26104627738,p4,3.0422844597898306
9.444,165.90199,62.773,0.216,5.161,2.047,-0.408,0.175870365147692,1128.26152221754,p4,3.052409777388235
9.43538,157.70312,62.60254,0.21525,5.19397,2.01105,-0.41361,0.176061613241971,1130.04865161668,p4,3.0530971414248538
9.4348,157.14844,62.59106,0.2152,5.1962,2.00861,-0.41399,0.18058417240696,1172.87571792602,p4,3.069251995168794
9.421,144.015,62.318,0.214,5.249,1.951,-0.423,0.183108018423847,1197.24788139181,p4,3.0781840772029225
9.41415,145.91406,62.11133,0.21601,5.46973,1.94688,-0.43045,0.18561483927866,1221.79054796744,p4,3.0869967610141424
9.40738,147.79688,61.90625,0.218,5.68945,1.94281,-0.43781,0.201604489749167,1386.18726555013,p4,3.141821904807777
9.36465,159.6875,60.61035,0.23058,7.07129,1.91704,-0.48431,0.206004128104439,1433.80415418562,p4,3.1564898343407677
9.353,162.929,60.257,0.234,7.448,1.91,-0.497,0.211489667718469,1494.61304083181,p4,3.1745287672528053
9.28052,170.82031,59.88062,0.24728,8.27979,1.92584,-0.50824,0.214615599487771,1529.97981741652,p4,3.184685701900966
9.23938,175.29688,59.66724,0.25481,8.75098,1.93481,-0.5146,0.216777479461916,1554.7428161415,p4,3.191658558785247
9.211,178.38901,59.52,0.26,9.076,1.941,-0.519,0.215661545464415,1541.92959734375,p4,3.1880645448024025
9.211,178.42969,59.90527,0.26669,9.09039,1.95038,-0.51816,0.212606040501944,1507.18440324687,p4,3.1781663912749254
9.211,178.53479,60.90039,0.284,9.12759,1.97459,-0.516,0.211063538691477,1489.8324076493,p4,3.173137417052038
9.211,178.58447,61.37109,0.29219,9.1452,1.98605,-0.51497,0.209524099445848,1472.64083495243,p4,3.1680968388872723
9.211,178.632,61.821,0.3,9.162,1.997,-0.514,0.19900872907001,1358.57689249871,p4,3.1330842235730914
9.29181,177.12109,63.60938,0.3084,8.63721,2.02179,-0.512,0.197747528344353,1345.29050188357,p4,3.1288160759683037
9.30115,176.94727,63.81641,0.30938,8.57666,2.02466,-0.51177,0.187742165613096,1242.88048094289,p4,3.0944293676097505
9.37256,175.60938,65.39844,0.3168,8.11279,2.0466,-0.51,0.181776025529667,1184.34401510706,p4,3.0734778697534537
9.413,174.85201,66.296,0.321,7.85,2.059,-0.509,0.179319332361257,1160.78969478108,p4,3.064753543882145
9.4198,172.16406,66.40381,0.32185,7.68115,2.06995,-0.509,0.176603314353997,1135.12206529277,p4,3.0550425658750826
9.4274,169.16406,66.52441,0.3228,7.49268,2.08203,-0.509,0.161366737274351,998.392387171152,p4,2.9993012608177505
9.47058,152.13281,67.20752,0.3282,6.4209,2.151,-0.509,0.156364774591533,956.193633260977,p4,2.9805458476542372
9.485,146.44701,67.436,0.33,6.063,2.174,-0.509,0.150481797175808,908.262709532122,p4,2.9582114837613407
9.49164,142.79688,68.07422,0.33277,5.58276,2.1906,-0.50568,0.147840905069619,887.343955423829,p4,2.948091995240569
9.49461,141.16602,68.35938,0.334,5.36816,2.19801,-0.5042,0.145701403874085,870.668365843536,p4,2.9398527654435784
9.497,139.84801,68.59,0.335,5.195,2.204,-0.503,0.143232819024203,851.729930330839,p4,2.930301908897666
9.49403,143.53906,69.0498,0.32808,5.13403,2.19576,-0.49246,0.141133772860457,835.881107325835,p4,2.922144509371671
9.4916,146.57031,69.42773,0.3224,5.08398,2.189,-0.48381,0.137913952970489,812.024629950071,p4,2.909569202257408
9.488,151.054,69.986,0.314,5.01,2.179,-0.471,0.137443396999327,808.584245987682,p4,2.907725275524407
9.48595,150.26172,70.02832,0.31176,5.0354,2.1747,-0.4859,0.135978298658153,797.947811574422,p4,2.901974487984289
9.4796,147.80078,70.15955,0.3048,5.11438,2.16139,-0.5318,0.133756968112511,782.038661838534,p4,2.89322822391418
9.46996,144.06641,70.35889,0.29424,5.23425,2.14117,-0.60168,0.133072848509177,777.191801766088,p4,2.890528210781929
9.467,142.922,70.42,0.291,5.271,2.135,-0.623,0.134743949604553,789.075101930576,p4,2.897118340093849
9.4672,144.32812,70.18457,0.2874,5.37109,2.13,-0.65723,0.228543126723891,1693.86178490473,p4,3.2288779700430257
9.46762,147.27539,69.69092,0.27985,5.5813,2.11951,-0.72894,0.236045254119899,1786.40615565039,p4,3.2519802065705417
9.468,149.94901,69.243,0.273,5.772,2.11,-0.794,0.246598327961153,1921.64548708931,p4,3.2836732703242744
9.47277,161.9375,69.63037,0.27232,5.91833,2.10285,-0.81784,0.259839167326088,2099.69418877869,p4,3.322156046259062
9.47921,178.125,70.1543,0.2714,6.11621,2.09319,-0.85004,0.265216963948113,2174.66767101277,p4,3.3373928982227037
9.482,185.15601,70.382,0.271,6.202,2.089,-0.864,0.264757128831823,2168.19694812172,p4,3.336098728787775
9.48204,185.18848,70.42188,0.27114,6.2019,2.08896,-0.8623,0.240481888899992,1842.54221662235,p4,3.2654174472698076
9.4838,186.74414,72.34961,0.2782,6.1972,2.0872,-0.78003,0.239271592771851,1827.12497130634,p4,3.2617682531503345
9.48388,186.81543,72.4375,0.27852,6.19698,2.08712,-0.77625,0.221376597023105,1608.24906388587,p4,3.2063533072825288
9.485,187.80299,73.661,0.283,6.194,2.086,-0.724,0.217946039604952,1568.23198356631,p4,3.195410306901111
9.48524,185.46484,73.76733,0.28735,6.02002,2.08818,-0.64551,0.215714258843432,1542.53402453339,p4,3.1882347522865633
9.4854,183.9375,73.83667,0.29019,5.90674,2.0896,-0.59436,0.209171640523001,1468.72302435648,p4,3.166939903118305
9.48587,179.4375,74.04114,0.29858,5.57178,2.09379,-0.44348,0.207294201460039,1447.96226808414,p4,3.1607572448885066
9.486,178.138,74.1,0.301,5.475,2.095,-0.4,0.210610712704469,1484.76292410908,p4,3.1716571142789656
9.4862,175.32812,73.74365,0.30441,5.475,2.10181,-0.35663,0.215256371519182,1537.29421652211,p4,3.1867569933188293
9.48652,170.88281,73.18018,0.30979,5.475,2.11259,-0.28784,0.221030678992156,1604.18539115081,p4,3.2052545570286957
9.487,164.106,72.321,0.318,5.475,2.129,-0.183,0.221795272634912,1613.1754131883,p4,3.20768159419473
9.48663,164.3252,72.27972,0.31967,5.34888,2.13234,-0.183,0.224328100963822,1643.17791177471,p4,3.2156845883400864
9.4854,165.05127,72.14264,0.3252,4.93066,2.1434,-0.183,0.224625079051499,1646.71798700347,p4,3.2166192293002025
9.48525,165.13623,72.12659,0.32585,4.88208,2.14469,-0.183,0.225150673371354,1652.99485462241,p4,3.2182715017187116
9.485,165.287,72.098,0.327,4.795,2.147,-0.183,0.207610259376387,1451.44383962327,p4,3.161800236438054
9.47917,155.83594,72.72656,0.33283,4.31982,2.15108,-0.02087,0.207095024764359,1445.77035389356,p4,3.160099315118074
9.479,155.55469,72.74512,0.333,4.30591,2.1512,-0.01611,0.195268789039699,1319.42406773299,p4,3.1203844018213602
9.475,149.067,73.176,0.337,3.98,2.154,0.095,0.186720407382487,1232.72144180885,p4,3.0908649501133407
9.475,147.08984,73.67432,0.34083,3.75562,2.15751,0.20581,0.183905462982743,1205.02008957679,p4,3.080994287342103
9.475,146.5918,73.7998,0.3418,3.69897,2.1584,0.23376,0.175560240118653,1125.36876225062,p4,3.0512948559304074
9.475,142.883,74.737,0.349,3.277,2.165,0.442,0.166006209431911,1038.72071824228,p4,3.016498794111019
9.475,140.74219,75.08203,0.35031,3.23291,2.16714,0.48413,0.100494594293475,575.152543408591,p4,2.759783044645271
9.475,138.29688,75.47852,0.3518,3.18237,2.1696,0.53247,0.0952557763884841,547.923438903511,p4,2.7387198789503664
9.475,121.33594,78.22461,0.36217,2.83228,2.18663,0.86694,0.131176904295445,763.889401771677,p4,2.8830304846526205
9.475,119.972,78.447,0.363,2.804,2.188,0.894,0.133572516786315,780.729549950559,p4,2.892500617353158
9.4694,115.66016,76.01562,0.37981,2.61829,2.22881,1.3479,0.138451747637023,815.971097815957,p4,2.911674776056137
9.46895,115.31445,75.82129,0.38115,2.60352,2.23207,1.38428,0.157050153950895,961.897126819836,p4,2.983128627501979
9.468,114.583,75.409,0.384,2.572,2.239,1.461,0.163093135910585,1013.26486168986,p4,3.0057229823151017
9.4548,119.84375,74.79346,0.40381,2.17725,2.2294,1.6886,0.169858365842093,1073.07290241794,p4,3.030629228063163
9.45062,121.51172,74.59863,0.41006,2.05225,2.22636,1.7605,0.162008149209296,1003.89904904906,p4,3.001690042843627
9.446,123.35,74.383,0.417,1.914,2.223,1.84,0.155920783749756,952.511643273332,p4,2.9788702930914406
9.4332,122.43848,74.94873,0.4226,1.7616,2.21381,1.84,0.149448376882263,900.032360184094,p4,2.954258124546806
9.42369,121.7627,75.36816,0.42675,1.64844,2.20698,1.84,0.149961350313472,904.110332374031,p4,2.9562214324857146
9.414,121.072,75.797,0.431,1.533,2.2,1.84,0.150980112095059,912.250791387148,p4,2.9601142487918763
9.4144,121.44434,75.796,0.432,1.48792,2.2006,1.87885,0.152006878076967,920.510909330544,p4,2.964028939862284
9.4152,122.18359,75.79401,0.43399,1.39819,2.2018,1.95618,0.159607206421942,983.395493289867,p4,2.992728213671626
9.416,122.927,75.792,0.436,1.308,2.203,2.034,0.164163011658607,1022.56031244488,p4,3.0096889329038494
9.416,123.8623,75.32471,0.43649,1.23523,2.21635,2.13098,0.167092718325277,1048.32835424047,p4,3.0204973323611255
9.416,124.44141,75.03662,0.4368,1.19031,2.22461,2.19086,0.167027883635735,1047.75315098038,p4,3.020258975591622
9.416,124.819,74.848,0.437,1.161,2.23,2.23,0.16697202749596,1047.25774070512,p4,3.020053579091119
9.41638,126.08691,74.94922,0.43926,1.12555,2.23415,2.26736,0.166835360358466,1046.04642991709,p4,3.0195509615955713
9.4166,126.83496,75.00891,0.4406,1.10461,2.2366,2.2894,0.163310094568048,1015.14390460797,p4,3.0065276112612853
9.417,128.177,75.116,0.443,1.067,2.241,2.329,0.161128990760554,996.354850537625,p4,2.998414039411807
9.41725,128.07764,75.34961,0.44672,1.06576,2.24274,2.33323,0.152175743130252,921.874293457892,p4,2.9646717048067788
9.4174,128.01709,75.4917,0.449,1.065,2.2438,2.3358,0.154509439852922,940.877747289128,p4,2.9735331971499597
9.418,127.777,76.055,0.458,1.062,2.248,2.346,0.156301870054133,955.669970964451,p4,2.9803079398338816
9.41484,127.72852,75.92139,0.4589,1.04724,2.24845,2.35583,0.171701998913547,1089.7915563743,p4,3.037343438699073
9.41239,127.69092,75.81787,0.4596,1.03583,2.2488,2.36343,0.172096798856265,1093.39513263847,p4,3.0387771362530334
9.39057,127.35583,74.89453,0.46584,0.93372,2.25192,2.43124,0.197561525738447,1343.3348178485,p4,3.1281842713592054
9.39,127.347,74.87,0.466,0.931,2.252,2.433,0.198819012792283,1356.56935916266,p4,3.132442003428649
9.33481,129.38379,73.58154,0.4748,0.91419,2.2336,2.433,0.203820515819725,1410.03966898949,p4,3.149231330939703
9.33203,129.48535,73.51709,0.47524,0.91335,2.23267,2.433,0.213503638114308,1517.33597942435,p4,3.181081756036679
9.321,129.89301,73.26,0.477,0.91,2.229,2.433,0.214950279274972,1533.79328271886,p4,3.1857668314356204
9.3054,131.00977,72.79272,0.486,0.8956,2.2308,2.41499,0.219942951448034,1591.44490737071,p4,3.201791608813741
9.30307,131.17676,72.72266,0.48734,0.89344,2.23107,2.41231,0.219409231251462,1585.21870328983,p4,3.200089187739649
9.295,131.754,72.481,0.492,0.886,2.232,2.403,0.219231027942136,1583.1431636517,p4,3.1995201898924295
9.26984,132.19629,72.55176,0.4932,0.87601,2.2356,2.397,0.218590115977757,1575.69258388508,p4,3.197471490980147
9.26151,132.34277,72.5752,0.4936,0.8727,2.23679,2.39501,0.216988067871361,1557.16412082795,p4,3.192334388427866
9.232,132.86,72.658,0.495,0.861,2.241,2.388,0.215625093054566,1541.50801924917,p4,3.187945788359708
9.22319,132.76172,72.73132,0.4934,0.8604,2.2422,2.388,0.210571860559453,1484.32387973805,p4,3.1715286744173947
9.21571,132.67798,72.7937,0.49204,0.85989,2.24322,2.388,0.207530162216078,1450.55675526151,p4,3.161534725909921
9.188,132.368,73.025,0.487,0.858,2.247,2.388,0.198728094889818,1355.60952988903,p4,3.132134613251554
9.21649,132.2124,73.20605,0.48492,0.86216,2.24513,2.38613,0.195710744815746,1324.00859069322,p4,3.121890802987788
9.29761,131.76929,73.72192,0.479,0.87401,2.2398,2.3808,0.195595976905421,1322.81616956551,p4,3.1214994949127846
9.325,131.62,73.896,0.477,0.878,2.238,2.379,0.194249165929877,1308.87503172065,p4,3.1168981831244897
9.33752,131.58472,73.88751,0.47614,0.878,2.23867,2.3768,0.193513595526852,1301.30165191038,p4,3.1143779810926238
9.48218,131.18066,73.78918,0.4662,0.878,2.2464,2.35139,0.193239019642161,1298.48200314172,p4,3.1134359347197256
9.55884,130.96655,73.73712,0.46094,0.878,2.2505,2.33794,0.197051812661455,1337.99367666503,p4,3.1264540609684457
9.587,130.888,73.718,0.459,0.878,2.252,2.333,0.200035606133926,1369.4529781543,p4,3.1365471248129024
9.66376,130.59668,73.29004,0.44901,0.88519,2.256,2.19824,0.202129830941142,1391.81557195412,p4,3.143581691173161
9.72937,130.3479,72.9248,0.44046,0.89135,2.25941,2.08301,0.207620225490121,1451.54910674103,p4,3.161831732848299
9.779,130.16,72.649,0.434,0.896,2.262,1.996,0.218180547085219,1570.94226158633,p4,3.1961602232734188
9.7686,130.04712,72.29785,0.4346,0.91101,2.25337,1.88623,0.228833804691454,1697.3868208429,p4,3.229780825826127
9.74815,129.82593,71.60889,0.43578,0.94049,2.23648,1.6709,0.245775934849458,1910.88808620974,p4,3.281235252745857
9.727,129.597,70.896,0.437,0.971,2.219,1.448,0.258241786872911,2077.71435887693,p4,3.3175858411564656
9.73236,129.69696,69.46973,0.43209,1.03662,2.20874,1.16553,0.26493829637569,2170.73876604253,p4,3.3366075621496916
9.73661,129.77631,68.33887,0.4282,1.08868,2.20059,0.94141,0.274704616448773,2310.67610612691,p4,3.3637390734842723
9.739,129.821,67.7,0.426,1.118,2.196,0.815,0.283994055244371,2448.48106618656,p4,3.3888967500195455
9.67749,130.16943,66.68652,0.41673,1.22058,2.18584,0.63867,0.295522678774868,2625.87579154217,p4,3.419274179360612
9.61542,130.521,65.66406,0.40739,1.32397,2.1756,0.46094,0.300470004088088,2704.16673565872,p4,3.4320334661690226
9.533,130.98801,64.308,0.395,1.461,2.162,0.225,0.309055882680217,2843.12192577398,p4,3.4537954845780336
9.521,131.85742,63.84766,0.38965,1.57056,2.15723,0.18274,0.327695556111103,3158.26353509801,p4,3.4994483660344087
9.49982,133.39258,63.03516,0.3802,1.76416,2.1488,0.10828,0.32856325701749,3173.38446461219,p4,3.501522691307678
9.45227,136.83594,61.21094,0.35901,2.19824,2.1299,-0.05896,0.331389325773378,3222.90585326464,p4,3.508247619193735
9.45,137.0,61.124,0.358,2.219,2.129,-0.067,0.33940410549579,3365.65625226794,p4,3.527069757698446
9.4586,138.42188,60.96753,0.34979,2.219,2.1246,0.03564,0.342698273849946,3425.31749588266,p4,3.534700832855961
9.48299,142.44336,60.52417,0.32655,2.219,2.11212,0.32593,0.362798066140761,3801.83342652713,p4,3.5799930847743298
9.493,144.09399,60.342,0.317,2.219,2.107,0.445,0.334889125319558,3284.82125513453,p4,3.5165117422304175
9.49194,149.73047,59.47461,0.31541,2.57812,2.098,0.445,0.340700720078115,3389.07142718387,p4,3.5300807220108577
9.4914,152.60938,59.03174,0.3146,2.76147,2.0934,0.445,0.346584380721601,3496.44124864257,p4,3.543626235106015
9.491,154.735,58.705,0.314,2.897,2.09,0.445,0.353866978646597,3631.88567760435,p4,3.5601321695938157
9.48781,156.72266,58.05957,0.31693,2.89673,2.10384,0.445,0.361933680615816,3785.20078422484,p4,3.5780889213970246
9.4838,159.21484,57.24805,0.3206,2.8964,2.1212,0.445,0.362448481448845,3795.10234850286,p4,3.5792234926928033
